,id,token0,token1,feeTier,totalValueLockedUSD,fees_usd_t90d,volume_usd_t90d,tvl_share,pool,fee_apr_plus10m
0,0x5777d92f208679db4b9778590fa3cab3ac9e2168,DAI,USDC,0.0001,890961341.3883235,462458.1563323611,4624581563.323611,0.23051396851505165,DAI/USDC - 0.01%,0.0020816928085234192
1,0x6c6bc977e13df9b0de53b251522280bb72383700,DAI,USDC,0.0005,413795154.5803252,895096.5362091216,1790193072.4182434,0.10705914926227582,DAI/USDC - 0.05%,0.008565727311762819
2,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,USDC,WETH,0.003,306261984.6602242,35911958.324004784,11970652774.66826,0.07923763042211987,USDC/WETH - 0.3%,0.4605135904913407
3,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,USDC,WETH,0.0005,278500634.43193024,32925488.32501711,65850976650.03422,0.07205507522563001,USDC/WETH - 0.05%,0.4628452459344885
4,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed,WBTC,WETH,0.003,206989694.97826886,9305207.024322132,3101735674.774044,0.053553407779524255,WBTC/WETH - 0.3%,0.17391509788915815
5,0x3416cf6c708da44db2624d63ea0aaef7113527c6,USDC,USDT,0.0001,162549004.317363,944711.6642760942,9447116642.760942,0.04205549031451688,USDC/USDT - 0.01%,0.022204304531402704
6,0xc63b0708e2f7e69cb8a1df0e1389a98c35a76d52,FRAX,USDC,0.0005,118448195.33308001,358893.5507236646,717787101.447329,0.030645508734563513,FRAX/USDC - 0.05%,0.011331515633334639
7,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,WETH,USDT,0.003,115660876.43072928,16036865.216846647,5345621738.948882,0.029924359665742306,WETH/USDT - 0.3%,0.5175707799533816
8,0x8ee3cc8e29e72e03c4ab430d7b7e08549f0c71cc,USDC,USDM,0.0005,99999518.96498755,761.397714435,1522795.42887,0.025872375035145993,USDC/USDM - 0.05%,2.8071856675546293e-05
9,0x4585fe77225b41b697c938b018e2ac67ac5a20c0,WBTC,WETH,0.0005,56975124.3482035,3445062.146105941,6890124292.211884,0.014740888756944057,WBTC/WETH - 0.05%,0.20860940628098826
10,0x99ac8ca7087fa4a2a1fb6357269965a2014abc35,WBTC,USDC,0.003,54221049.13357682,4965277.772926494,1655092590.975498,0.014028340661060018,WBTC/USDC - 0.3%,0.31355700550740945
11,0x7379e81228514a1d2a6cf7559203998e20598346,WETH,sETH2,0.003,40906422.751535624,193442.21215441977,64480737.38480659,0.010583514018147559,WETH/sETH2 - 0.3%,0.015410936297977216
12,0xc2e9f25be6257c210d7adf0d4cd6e3e881ba25f8,DAI,WETH,0.003,38717514.88486473,11880117.836374575,3960039278.791526,0.010017188841486268,DAI/WETH - 0.3%,0.9889765109289673
13,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387,USDC,WETH,0.01,33241255.4432049,2093866.2649209637,209386626.4920964,0.008600343645320979,USDC/WETH - 1.0%,0.19638169327539745
14,0x11b815efb8f581194ae79006d24e0d814b7697f6,WETH,USDT,0.0005,32274069.117994457,7621627.254260809,15243254508.521618,0.00835010836825459,WETH/USDT - 0.05%,0.7311795007742437
15,0x97e7d56a0408570ba1a7852de36350f7713906ec,DAI,FRAX,0.0005,25932031.6250049,161266.79718291076,322533594.3658215,0.006709264750166458,DAI/FRAX - 0.05%,0.018201766659547057
16,0x00cef0386ed94d738c8f8a74e8bfd0376926d24c,BUSD,USDC,0.0005,24632743.622612808,35719.2648283175,71438529.656635,0.0063731064683618865,BUSD/USDC - 0.05%,0.004182789111176817
17,0x5c128d25a21f681e678cb050e551a895c9309945,BIT,WETH,0.003,24630860.519226864,48893.69856524413,16297899.521748042,0.006372619262447945,BIT/WETH - 0.3%,0.005725849946403855
18,0x7858e59e0c01ea06df3af3d20ac7b0003275d4bf,USDC,USDT,0.0005,23327159.851781,997911.9484881274,1995823896.976255,0.006035319313899799,USDC/USDT - 0.05%,0.12143511072186425
19,0x64a078926ad9f9e88016c199017aea196e3899e1,WETH,BTT,0.003,23011568.630110204,349247.7693980557,116415923.1326852,0.005953667976679612,WETH/BTT - 0.3%,0.042905980849263926
20,0x69d91b94f0aaf8e8a2586909fa77a5c2c89818d5,HEX,USDC,0.003,19042867.04344075,3350661.91448891,1116887304.829637,0.004926865678872141,HEX/USDC - 0.3%,0.4678875374724033
21,0xd83d78108dd0d1dffff11ea3f99871671a52488b,PAX,WETH,0.003,18114896.986980222,485055.95325020637,161685317.75006878,0.004686776630738434,PAX/WETH - 0.3%,0.069969004932515
22,0x60594a405d53811d3bc4766596efd80fd545a270,DAI,WETH,0.0005,16574057.056074528,5541164.201082025,11082328402.16405,0.004288122827458856,DAI/WETH - 0.05%,0.8456555659726336
23,0xac4b3dacb91461209ae9d41ec517c2b9cb1b7daf,APE,WETH,0.003,16333374.212655168,13783964.58547976,4594654861.826588,0.004225852160020433,APE/WETH - 0.3%,2.122843571081693
24,0xa6cc3c2531fdaa6ae1a3ca84c2855806728693e8,LINK,WETH,0.003,16113966.511995815,2097794.5174184847,699264839.139495,0.004169085903784287,LINK/WETH - 0.3%,0.32579203184711064
25,0xb9044f46dcdea7ecebbd918a9659ba8239bd9f37,WETH,ADS,0.01,16066778.651452553,11270.558508464877,1127055.8508464878,0.004156877224805453,WETH/ADS - 1.0%,0.0017535107342721691
26,0x735a26a57a0a0069dfabd41595a970faf5e1ee8b,agEUR,USDC,0.0001,15168496.361624498,34098.00030243141,340980003.0243141,0.0039244691439426,agEUR/USDC - 0.01%,0.00549442177923318
27,0x1d42064fc4beb5f8aaf85f4617ae8b3b5b8bd801,UNI,WETH,0.003,13121058.408073293,1846603.7401623228,615534580.0541075,0.0033947457698330157,UNI/WETH - 0.3%,0.3239040326419488
28,0x4b5ab61593a2401b1075b90c04cbcdd3f87ce011,WETH,LOOKS,0.003,12685990.06323068,12758081.378978513,4252693792.9928384,0.0032821827145284254,WETH/LOOKS - 0.3%,2.2807515859141576
29,0x04a2004b2032fef2ba93f40b0e34d26ab7b00120,USDC,AVINOC,0.003,12055451.004084121,18522.206807388004,6174068.935796001,0.0031190464996606352,USDC/AVINOC - 0.3%,0.0034058627368327853
30,0x290a6a7460b308ee3f19023d2d00de604bcf5b42,MATIC,WETH,0.003,11564019.579884276,3550494.364745475,1183498121.581825,0.0029919009069362744,MATIC/WETH - 0.3%,0.6677431864022392
31,0x5764a6f2212d502bc5970f9f129ffcd61e5d7563,SHIB,WETH,0.01,11562495.872551106,4949463.997193401,494946399.71934,0.0029915066857642567,SHIB/WETH - 1.0%,0.9309138575368938
32,0x1c5c60bef00c820274d4938a5e6d04b124d4910b,USDD,USDC,0.0001,10904195.660156507,16628.633650959302,166286336.50959298,0.002821187966663692,USDD/USDC - 0.01%,0.0032260675646556373
33,0xbea615376d1184f3670a341b70f6f45d9d0fbaad,cbETH,WETH,0.003,10806797.29273908,218788.0816195569,72929360.5398523,0.0027959885745494468,cbETH/WETH - 0.3%,0.0426450648515319
34,0x39529e96c28807655b5856b3d342c6225111770e,TUSD,USDC,0.0001,10073590.38030996,13770.34492589291,137703449.2589291,0.00260628961986378,TUSD/USDC - 0.01%,0.002782083215212988
35,0x2eb8f5708f238b0a2588f044ade8dea7221639ab,USDT,AVINOC,0.003,9756742.276291125,16312.084282185951,5437361.427395318,0.0025243130957644942,USDT/AVINOC - 0.3%,0.0033484550796969085
36,0xf482fce04ef6f29ad56e46fef2de038c42126e2e,DAI,AVINOC,0.003,9428420.759015812,15782.529649027236,5260843.216342412,0.0024393681128788347,DAI/AVINOC - 0.3%,0.003294499671010578
37,0x3730ecd0aa7eb9b35a4e89b032bef80a1a41aa7f,WBTC,renBTC,0.0005,9252444.959965829,78196.76671549026,156393533.4309805,0.002393838775165473,WBTC/renBTC - 0.05%,0.01647226273540538
38,0xf4ad61db72f114be877e87d62dc5e7bd52df4d9b,LDO,WETH,0.01,8881129.603128646,715460.0381797482,71546003.81797482,0.0022977702113580385,LDO/WETH - 1.0%,0.1536766069407769
39,0xf56d08221b5942c428acc5de8f78489a97fc5599,GNO,WETH,0.003,8587203.772789422,283767.3395850678,94589113.19502258,0.00222172425239982,GNO/WETH - 0.3%,0.061915402908757876
40,0xc2a856c3aff2110c1171b8f942256d40e980c726,FRAX,USDT,0.0005,8217971.415838184,89737.90018539305,179475800.37078607,0.0021261946127272722,FRAX/USDT - 0.05%,0.019976814725066714
41,0xd35efae4097d005720608eaf37e42a5936c94b44,1INCH,WETH,0.003,7546184.662161357,1138253.3015869637,379417767.19565445,0.001952386588302119,1INCH/WETH - 0.3%,0.26309135517281335
42,0x87986ae1e99f99da1f955d16930dc8914ffbed56,DAI,HOPR,0.003,7501821.751004037,58024.401610327885,19341467.203442633,0.0019409087943387813,DAI/HOPR - 0.3%,0.013445525137693289
43,0xe15e6583425700993bd08f51bf6e7b73cd5da91b,WBTC,BADGER,0.003,6912571.418345253,238457.42896878097,79485809.6562603,0.0017884550050213507,WBTC/BADGER - 0.3%,0.057180976617714936
44,0x4c83a7f819a5c37d64b4c5a2f8238ea082fa1f4e,WETH,CRV,0.01,6635434.458733025,2453631.640672328,245363164.06723273,0.001716752746556506,WETH/CRV - 1.0%,0.5981712985194508
45,0xe42318ea3b998e8355a3da364eb9d48ec725eb45,WETH,RPL,0.003,6147948.095154888,201574.95190549668,67191650.63516556,0.0015906278396214133,WETH/RPL - 0.3%,0.050625529091616744
46,0xf79fc43494ce8a4613cb0b2a67a1b1207fd05d27,APE,WETH,0.01,5996113.317613272,10273588.598765984,1027358859.8765985,0.0015513443875749084,APE/WETH - 1.0%,2.604702060427409
47,0x6279653c28f138c8b31b8a0f6f8cd2c58e8c1705,XSGD,USDC,0.0005,5980785.07082642,43839.33649140651,87678672.982813,0.0015473785870030118,XSGD/USDC - 0.05%,0.011125414919956672
48,0x68082ecc5bbad8fe77c2cb9d0e3403d9a00ccbc2,WDOGE,WETH,0.01,5814141.422904798,152404.60957467038,15240460.95746704,0.001504263710042828,WDOGE/WETH - 1.0%,0.03908434511389982
49,0x92560c178ce069cc014138ed3c2f5221ba71f58a,WETH,ENS,0.003,5672807.993258715,4965061.432332663,1655020477.4442208,0.0014676972191771352,WETH/ENS - 0.3%,1.2847782276304547
50,0xe859041c9c6d70177f83de991b9d757e13cea26e,HDRN,USDC,0.01,5564868.001247648,1431434.45141801,143143445.141801,0.0014397704452935652,HDRN/USDC - 1.0%,0.37297212808978475
51,0x151ccb92bc1ed5c6d0f9adb5cec4763ceb66ac7f,ETH2x-FLI,WETH,0.003,5403001.71961179,3170333.494625066,1056777831.5416886,0.001397891592401345,ETH2x-FLI/WETH - 0.3%,0.8347375304593939
52,0x34ff465ee92516e9855eb60f520df0384f410b45,sUSD,FRAX,0.0005,4939165.19348023,15132.846182966943,30265692.365933888,0.001277885489539223,sUSD/FRAX - 0.05%,0.004108134397997242
53,0x417bad05186155d022c9acdef742aede3f177a5e,USDC,RPL,0.01,4863163.069497569,35411.29763892,3541129.7638920005,0.0012582218403987154,USDC/RPL - 1.0%,0.009662309711428603
54,0x3b685307c8611afb2a9e83ebc8743dc20480716e,FTM,WETH,0.01,4615368.564554665,6026119.241768241,602611924.1768241,0.001194111208368817,FTM/WETH - 1.0%,1.672161824824846
55,0x2f62f2b4c5fcd7570a709dec05d68ea19c82a9ec,SHIB,WETH,0.003,4598662.437037494,2228319.668253616,742773222.7512052,0.0011897889156119834,SHIB/WETH - 0.3%,0.6190343977823736
56,0xe8c6c9227491c0a8156a0106a0204d881bb7e531,MKR,WETH,0.003,4445109.427192854,156338.94966784885,52112983.22261628,0.0011500609139216255,MKR/WETH - 0.3%,0.04389314591702469
57,0x9db9e0e53058c89e5b94e29621a205198648425b,WBTC,USDT,0.003,4423523.540401413,1059368.3520806178,353122784.02687246,0.0011444761054713978,WBTC/USDT - 0.3%,0.2978694625918511
58,0x094a28b22e1b4218d590ea6fa916b3c5e670ba55,USDC,UOS,0.01,4275290.672971857,1352666.3098413602,135266630.984136,0.0011061245576002993,USDC/UOS - 1.0%,0.38428733210151256
59,0x486263aa56d1b49d78dea765754164b880c99954,FUN,USDC,0.0001,4236832.140527094,8824.384327547301,88243843.275473,0.00109617437398931,FUN/USDC - 0.01%,0.0025137460729109115
60,0x75bff91af9878f5ec3fede9b52d51159afc2430a,FUN,DAI,0.0001,4236630.4397473745,6354.512727153073,63545127.271530725,0.0010961221889561037,FUN/DAI - 0.01%,0.0018101951513402796
61,0x29f0096512b4af1d689c1a11a867a6e707a8dcde,FUN,WETH,0.0001,4105423.957684059,17783.821478476722,177838214.7847672,0.001062175792552209,FUN/WETH - 0.01%,0.005113159038141116
62,0xbb2e5c2ff298fd96e166f90c8abacaf714df14f8,DAI,FEI,0.0005,4056494.319431092,492056.2702096996,984112540.4193993,0.0010495164721442977,DAI/FEI - 0.05%,0.14196722845299445
63,0x2bc477c7c00511ec8a2ea667dd8210af9ff15e1d,USDD,USDT,0.0001,3988693.459712025,7124.334981987844,71243349.81987843,0.0010319746950586378,USDD/USDT - 0.01%,0.002065463540183573
64,0x1a349a3397a8431eed8d94a05f88f9001117fcaa,FUN,USDT,0.0001,3874878.593637355,6675.937902057574,66759379.02057575,0.0010025279444128695,FUN/USDT - 0.01%,0.001951342266854082
65,0xa06b80e8912d94bfa4a5772c05d96c638435d15d,QRDO,USDC,0.01,3872101.396656061,224144.26837671,22414426.837671004,0.001001809414138022,QRDO/USDC - 1.0%,0.06552933163249713
66,0x9febc984504356225405e26833608b17719c82ae,1INCH,USDC,0.01,3793918.492755513,256150.47423700357,25615047.423700355,0.000981581542724361,1INCH/USDC - 1.0%,0.07531090454069732
67,0xc1cd3d0913f4633b43fcddbcd7342bc9b71c676f,INST,WETH,0.01,3708589.4630511757,9490.621921590673,949062.1921590674,0.000959504789948493,INST/WETH - 1.0%,0.002807710053869946
68,0x1c98562a2fab5af19d8fb3291a36ac3c618835d9,Metis,WETH,0.003,3703278.745249719,750983.2837415556,250327761.24718526,0.0009581307745123466,Metis/WETH - 0.3%,0.22225735060400817
69,0x83abecf7204d5afc1bea5df734f085f2535a9976,PEOPLE,WETH,0.01,3700011.274044188,6700713.365082622,670071336.5082624,0.0009572853980413295,PEOPLE/WETH - 1.0%,1.983583427075838
70,0x3ffedcddd268511acc44ae67845bdd56c8417fa4,WBTC,FUN,0.0001,3680266.0004671975,6008.94899420479,60089489.942047894,0.0009521768022356403,WBTC/FUN - 0.01%,0.0017813708063618757
71,0x4c54ff7f1c424ff5487a32aad0b48b19cbaf087f,NEXO,WETH,0.003,3663204.675182177,651324.6754050647,217108225.13502157,0.0009477626109381281,NEXO/WETH - 0.3%,0.19332824682099767
72,0xb143bbeb287dcd1034da6e7186ec695316fff78f,XMT,USDT,0.01,3641637.1003381857,451309.80102570954,45130980.10257095,0.000942182540246411,XMT/USDT - 1.0%,0.13417099116213216
73,0xceb5c29bde4604296135dd7b027a433fd3633516,MET,WETH,0.01,3622904.843872711,655.5208706877495,65552.08706877494,0.0009373360372877419,MET/WETH - 1.0%,0.00019514937081103182
74,0xcb0c5d9d92f4f2f80cce7aa271a1e148c226e19d,RAI,DAI,0.0005,3605685.5433383533,99599.75447194398,199199508.94388792,0.000932880973844649,RAI/DAI - 0.05%,0.029688495761129502
75,0x5b97b125cf8af96834f2d08c8f1291bd47724939,SAND,WETH,0.01,3580463.431825266,4621035.877118308,462103587.7118308,0.0009263553831718245,SAND/WETH - 1.0%,1.3799873485871057
76,0x84383fb05f610222430f69727aa638f8fdbf5cc1,MM,USDC,0.01,3543211.3992181243,78384.61889146,7838461.889146001,0.0009167173512251817,MM/USDC - 1.0%,0.023472510857632935
77,0xbb5e639a18631e38df1569e1fd2dc81c6d1ce1d4,WEMIX,USDC,0.003,3507967.63123016,28286.195692721998,9428731.897574002,0.000907598907531912,WEMIX/USDC - 0.3%,0.008492486895062481
78,0x92c7b5ce4cb0e5483f3365c1449f21578ee9f21a,FRAX,WETH,0.003,3386329.8849698445,56177.13712353913,18725712.37451304,0.0008761281822499367,FRAX/WETH - 0.3%,0.017019564175867353
79,0x5d752f322befb038991579972e912b02f61a3dda,AGLD,WETH,0.01,3382593.061816984,2681234.165363489,268123416.53634888,0.000875161372698736,AGLD/WETH - 1.0%,0.8125401456097844
80,0x4e0924d3a751be199c426d52fb1f2337fa96f736,LUSD,USDC,0.0005,3375656.34809141,175417.48423880048,350834968.47760105,0.0008733666714753998,LUSD/USDC - 0.05%,0.05318732286716974
81,0x058d79a4c6eb5b11d0248993ffa1faa168ddd3c0,wNXM,WETH,0.01,3308071.6554113,612522.868792651,61252286.8792651,0.0008558808222057936,wNXM/WETH - 1.0%,0.18666269522427573
82,0x94981f69f7483af3ae218cbfe65233cc3c60d93a,RBN,WETH,0.01,3269058.550862602,10403543.232156012,1040354323.2156011,0.0008457871569300369,RBN/WETH - 1.0%,3.1797393455536347
83,0x8c54aa2a32a779e6f6fbea568ad85a19e0109c26,FEI,USDC,0.0005,3105469.708126627,1896754.0067280382,3793508013.4560766,0.0008034626344259582,FEI/USDC - 0.05%,0.5869603624155605
84,0xe558f01fcb39b11b2000d11e9a18dcf105f78964,USDC,XIDR,0.0005,3046943.0234023114,11945.847726950502,23891695.453900993,0.0007883203182186031,USDC/XIDR - 0.05%,0.003713287398278302
85,0x930b2c8ff1de619d4d6594da0ba03fdeda09a672,NFTX,WETH,0.01,3027113.800313622,53216.67790465639,5321667.790465639,0.0007831900025759271,NFTX/WETH - 1.0%,0.01656723024245355
86,0xa3f558aebaecaf0e11ca4b2199cc5ed341edfd74,LDO,WETH,0.003,2993317.7081424557,248101.75175674516,82700583.91891505,0.0007744461088009889,LDO/WETH - 0.3%,0.07743906985739207
87,0x786b582a0bbcac5d192d7e039f49c116ac5f05a8,PDT,WETH,0.003,2989480.766921021,23315.047928384298,7771682.642794767,0.000773453396203006,PDT/WETH - 0.3%,0.007279388133419291
88,0x5aaa28ca43c6646fd1403e508f0fca1d92357dde,LCX,WETH,0.01,2863463.99454263,2138488.377879822,213848837.78798226,0.0007408497074109239,LCX/WETH - 1.0%,0.6742164027575269
89,0x3019d4e366576a88d28b623afaf3ecb9ec9d9580,AXS,WETH,0.003,2860456.07709727,2321664.3017731053,773888100.5910351,0.0007400714839851857,AXS/WETH - 0.3%,0.7321387749194138
90,0x5180545835bd68810fb7e11c7160bb7ea4ae8744,FEI,USDC,0.003,2780779.9184014197,33448.83613182097,11149612.043940324,0.0007194572702322115,FEI/USDC - 0.3%,0.010613875997188837
91,0x020c349a0541d76c16f501abc6b2e9c98adae892,USDC,SNX,0.01,2758437.2530853925,392214.5683911382,39221456.83911383,0.0007136766642620628,USDC/SNX - 1.0%,0.12467420109965553
92,0xcf15ad9be9d33384b74b94d63d06b4a9bd82f640,WETH,RPL,0.01,2747955.4575964394,187461.77119428865,18746177.119428862,0.0007109647617775434,WETH/RPL - 1.0%,0.05963792626591316
93,0xe05e653453f733786f2dabae0ffa1e96cfcc4b25,HEX,USDC,0.01,2739719.2197366254,1792492.91632553,179249291.632553,0.0007088338411791915,HEX/USDC - 1.0%,0.5706212577931737
94,0x86e69d1ae728c9cd229f07bbf34e01bf27258354,WETH,TRU,0.01,2676299.706734195,1179990.7993973512,117999079.93973513,0.0006924256280004892,WETH/TRU - 1.0%,0.3775169688878605
95,0x9e0905249ceefffb9605e034b534544684a58be6,HEX,WETH,0.003,2575140.976912987,503237.34603742475,167745782.01247492,0.0006662533361424688,HEX/WETH - 0.3%,0.1622969490546518
96,0x16b70f44719b227278a2dc1122e8106cc929ecd1,WETH,LUNA,0.01,2528628.95949771,1907779.2385788206,190777923.8578821,0.0006542195146734814,WETH/LUNA - 1.0%,0.6175539809506877
97,0x3067c3054b4a605f9e327bad82d9ba6049fe76a0,USDC,ZZ,0.003,2524365.8696983927,7933.575393905999,2644525.131301999,0.0006531165467868552,USDC/ZZ - 0.3%,0.0025689967938431965
98,0x82c427adfdf2d245ec51d8046b41c4ee87f0d29c,WETH,oSQTH,0.003,2488495.9656939474,437676.88059031736,145892293.53010577,0.000643836106055909,WETH/oSQTH - 0.3%,0.14213264027087785
99,0xd3ca35355106cb8bc5fd7c534275509673319d83,XMON,USDC,0.01,2431401.2393649807,748373.4403241401,74837344.03241399,0.0006290642732771009,XMON/USDC - 1.0%,0.24414545111181907
100,0xe63a3d5d02247e11c3cf99450bdd997e36ce6b4e,yvBOOST,WETH,0.01,2429735.715876193,135484.84514261968,13548484.51426197,0.0006286333607209429,yvBOOST/WETH - 1.0%,0.04420579238140323
101,0xdf9ab3c649005ebfdf682d2302ca1f673e0d37a2,WETH,BTRFLY,0.01,2393723.8454047777,8532926.08866345,853292608.8663449,0.0006193161897165527,WETH/BTRFLY - 1.0%,2.7922000066876405
102,0xe68acf3a42b74b0d7609330661732b08a28febee,UKAN,WETH,0.01,2376982.9689866537,86412.00841948886,8641200.841948887,0.0006149849065504968,UKAN/WETH - 1.0%,0.02831454981318957
103,0x24ee2c6b9597f035088cda8575e9d5e15a84b9df,QNT,WETH,0.003,2332385.665028092,709435.1942513605,236478398.08378688,0.0006034464693108507,QNT/WETH - 0.3%,0.23330067040570338
104,0x2e4784446a0a06df3d1a040b03e1680ee266c35a,CVX,WETH,0.01,2300235.8835285464,879342.5808871951,87934258.08871952,0.0005951285172560466,CVX/WETH - 1.0%,0.2899312438332352
105,0x6f48eca74b38d2936b02ab603ff4e36a6c0e3a77,DAI,USDT,0.0005,2287786.538996035,328588.1009860558,657176201.9721116,0.0005919075606552488,DAI/USDT - 0.05%,0.1084497435086733
106,0xf8a95b2409c27678a6d18d950c5d913d5c38ab03,GALA,WETH,0.003,2283485.9920248766,2399848.8153383425,799949605.1127806,0.0005907949016620288,GALA/WETH - 0.3%,0.7923418646675591
107,0x7731ca4d00800b6a681d031f565deb355c5b77da,DOG,WETH,0.01,2280592.758170106,267674.05794925475,26767405.794925477,0.000590046349747682,DOG/WETH - 1.0%,0.08839695560069667
108,0x11b7a6bc0259ed6cf9db8f499988f9ecc7167bf5,KP3R,WETH,0.01,2273296.291556877,512910.04951903876,51291004.95190387,0.0005881585714603186,KP3R/WETH - 1.0%,0.16948463977506942
109,0x59b4bb1f5d943cf71a10df63f6b743ee4a4489ee,XMON,WETH,0.01,2237881.7012771326,284668.8675224545,28466886.75224545,0.0005789959317704778,XMON/WETH - 1.0%,0.09433743807589814
110,0x537a0a5654045c52ec45c4c86ed0c1ffe893809d,,USDC,0.0001,2219177.0375717594,8646.7363987022,86467363.987022,0.0005741565677485255,/USDC - 0.01%,0.002869859380165741
111,0x015769601d8d4879c0e193eeab31f10cf03c9ea9,USDC,MLP,0.003,2210189.0033223433,97549.05247624802,32516350.825415995,0.000571831138633101,USDC/MLP - 0.3%,0.03240044864183369
112,0x76d66961b84a520a859a2fb6075af220be6461e8,WETH,TORG,0.003,2154580.4105409477,4824.152090757264,1608050.6969190878,0.0005574438057488226,WETH/TORG - 0.3%,0.0016096497083147633
113,0xa9166690c35d900a57d2ec132c58291bc0678944,TXJP,WETH,0.003,2087719.0008317342,16239.32054044465,5413106.846814883,0.0005401450878621797,TXJP/WETH - 0.3%,0.005448461089450877
114,0x498498fa386ef2860e7abf8c60254580c8c41ec5,DC,WETH,0.01,2071175.4768782577,1117651.9000171237,111765190.00171237,0.0005358648647115351,DC/WETH - 1.0%,0.3754977616698416
115,0x6231e794773e4dc0b1ad79105d850a05d5fc0fcb,WETH,LOOKS,0.01,2065280.8136515126,5584334.422528999,558433442.2529,0.0005343397679982035,WETH/LOOKS - 1.0%,1.877086728536192
116,0xcd8286b48936cdac20518247dbd310ab681a9fbf,FXS,WETH,0.01,2029886.5636830973,2136282.052094027,213628205.20940265,0.0005251823908553078,FXS/WETH - 1.0%,0.7201905436713463
117,0x129360c964e2e13910d603043f6287e5e9383374,OUSD,USDT,0.0005,2011963.4579480828,14437.008818207285,28874017.636414565,0.0005205452354152579,OUSD/USDT - 0.05%,0.004874314804840972
118,0xd376814cd28dcb6f30553e5026708ec9d6b9a8dc,USDC,USDC,0.0001,1999316.3820044207,108.38633718629997,1083863.3718629999,0.0005172731207561168,USDC/USDC - 0.01%,3.663265455534136e-05
119,0xcd83055557536eff25fd0eafbc56e74a1b4260b3,PERP,WETH,0.003,1989375.3487073875,633700.5473478185,211233515.78260618,0.0005147011269669489,PERP/WETH - 0.3%,0.2143571037361944
120,0xbc32d18c5c1138094dabeb3b4d5b720db75c823c,WBTC,XSGD,0.003,1923657.934098737,20653.510832134314,6884503.610711437,0.0004976983892068754,WBTC/XSGD - 0.3%,0.007024812440941628
121,0xb9c4a5522a2f8ba9e2ff7063df8c02ed443337a3,WETH,ENS,0.01,1876997.2071262347,4286718.398174046,428671839.8174046,0.00048562609285845174,WETH/ENS - 1.0%,1.4637558897787648
122,0xaae63df9a86f9a682507c922db38fae5e777a606,USDC,SWEAT,0.003,1829236.9041691024,37568.844430269,12522948.143423,0.0004732693087190024,USDC/SWEAT - 0.3%,0.012880166064751062
123,0xc29271e3a68a7647fd1399298ef18feca3879f59,WETH,WTON,0.003,1807784.94399732,311659.41471920727,103886471.57306907,0.00046771915043276413,WETH/WTON - 0.3%,0.10704396098001638
124,0xe0cfa17aa9b8f930fd936633c0252d5cb745c2c3,DYDX,WETH,0.01,1765992.098071712,3895159.6565721007,389515965.6572102,0.00045690629658341726,DYDX/WETH - 1.0%,1.3426013083568
125,0x2dee10627a6861e92ee8684c02e28b13fafac304,USDC,TEMP,0.01,1755047.7550735332,392942.31909476005,39294231.909476,0.0004540747214969281,USDC/TEMP - 1.0%,0.135567242126246
126,0xc5af84701f98fa483ece78af83f11b6c38aca71d,WETH,USDT,0.01,1739571.5735810546,107978.54473755357,10797854.473755358,0.00045007064651907163,WETH/USDT - 1.0%,0.037302297127833596
127,0xb0f4a77bde7fee134265307c5cc19abff0ba409b,CHZ,USDT,0.003,1729829.3661400802,143411.87426397458,47803958.08799151,0.00044755009394850046,CHZ/USDT - 0.3%,0.049584252698749026
128,0xd7dcb0eb6aab643b85ba74cf9997c840fe32e695,PAR,USDC,0.0005,1727409.2906983506,5850.165513579,11700331.027158001,0.0004469239599421589,PAR/USDC - 0.05%,0.0020230956949999993
129,0x27a9ff745cf1dd366d94267cb4ade2350588a187,WETH,AVINOC,0.003,1716774.6226998973,38077.759355123904,12692586.451707965,0.00044417250551839727,WETH/AVINOC - 0.3%,0.013179946996385578
130,0x8db1b906d47dfc1d84a87fc49bd0522e285b98b9,agEUR,WETH,0.0005,1715260.2483965838,94541.46119125935,189082922.3825187,0.0004437806990344818,agEUR/WETH - 0.05%,0.03272809481266356
131,0xb386c1d831eed803f5e8f274a59c91c4c22eeac0,WETH,FLOOR,0.01,1694550.7610524828,800450.8901021999,80045089.01021999,0.0004384226370268056,WETH/FLOOR - 1.0%,0.2775885214090266
132,0x2837809fd68e4a4104af76bbec5b622b6146b2cb,WETH,RAIL,0.01,1673144.7725952433,178959.97637771678,17895997.637771674,0.0004328843727721784,WETH/RAIL - 1.0%,0.06217537266603951
133,0x138080a0036e8c2c4c79d21e2a2c535fe0887d68,FEI,USDC,0.01,1662338.869793589,0.0,0.0,0.0004300886156248303,FEI/USDC - 1.0%,0.0
134,0x8f8ef111b67c04eb1641f5ff19ee54cda062f163,WBTC,PAX,0.003,1656931.7763483361,603118.6968436533,201039565.61455113,0.0004286896654007333,WBTC/PAX - 0.3%,0.2098306337012754
135,0x9ee5f9bf3c2619a443d1cc228aa67b6a9776f961,Nvir,WETH,0.01,1644339.0677887814,684142.9181443395,68414291.81443395,0.00042543161694276856,Nvir/WETH - 1.0%,0.2382771230141745
136,0xf1b63cd9d80f922514c04b0fd0a30373316dd75b,OHM,WETH,0.01,1640736.8558427677,5771261.183726447,577126118.3726447,0.00042449963467537405,OHM/WETH - 1.0%,2.0106691394261738
